distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,1.204,87,54,0,264.4,44.99047857709229,-93.21359460242093,7137644692,264.3848690476191,-0.015130952380900453,2021-07-16T22:39:07Z
1.25,1.605,87,54,1,264.44,44.990480756387115,-93.21357901208104,7137644692,264.3722296918768,-0.06777030812321527,2021-07-16T22:39:08Z
3.59,1.39,88,54,2,264.49,44.99047866091132,-93.21354900486767,7137644692,264.3598835978836,-0.13011640211641406,2021-07-16T22:39:09Z
5.93,1.39,88,54,3,264.49,44.990471452474594,-93.21351983584464,7137644692,264.34816040100253,-0.14183959899747833,2021-07-16T22:39:10Z
8.31,1.885,87,93,4,264.56,44.99046868644655,-93.21348982863128,7137644692,264.3368952380952,-0.22310476190477857,2021-07-16T22:39:11Z
10.97,2.043,87,93,5,264.61,44.99046013690531,-93.21345646865666,7137644692,264.3262267573696,-0.2837732426303887,2021-07-16T22:39:12Z
16.52,3.014,89,88,6,264.48,44.99044479802251,-93.21338949725032,7137644692,264.3163333333333,-0.1636666666666997,2021-07-16T22:39:13Z
16.52,3.014,89,88,7,264.48,44.99044479802251,-93.21338949725032,7137644692,264.30686542443067,-0.17313457556934964,2021-07-16T22:39:14Z
19.21,2.939,89,88,8,264.48,44.99042619019747,-93.21336762048304,7137644692,264.2977103174603,-0.1822896825397038,2021-07-16T22:39:15Z
21.35,2.855,89,88,9,264.3,44.990409426391125,-93.213354293257,7137644692,264.2887733333333,-0.011226666666686924,2021-07-16T22:39:16Z
23.25,2.781,89,87,10,264.3,44.99039358459413,-93.2133448217064,7137644692,264.2797545787546,-0.020245421245419948,2021-07-16T22:39:17Z
25.39,2.547,90,86,11,264.25,44.990374809131026,-93.21333861909808,7137644692,264.2707160493827,0.02071604938271321,2021-07-16T22:39:18Z
27.77,2.473,92,86,12,264.25,44.99035351909697,-93.2133352663368,7137644692,264.2615068027211,0.01150680272110094,2021-07-16T22:39:19Z
30.36,2.473,93,87,13,264.27,44.99033046886325,-93.21332965046167,7137644692,264.25189819376027,-0.018101806239712914,2021-07-16T22:39:20Z
33.56,2.594,93,87,14,264.19,44.9903018027544,-93.21332805790009,7137644692,264.2419777777778,0.05197777777777901,2021-07-16T22:39:21Z
36.66,2.603,93,87,15,264.19,44.99027389101684,-93.21332537569106,7137644692,264.2322365591398,0.04223655913978064,2021-07-16T22:39:22Z
40.07,2.697,95,87,16,264.15,44.99024321325123,-93.21332596242428,7137644692,264.2152089093702,0.06520890937019885,2021-07-16T22:39:23Z
43.45,2.799,99,87,17,264.11,44.99021278694272,-93.2133268006146,7137644692,264.19796466973884,0.08796466973882389,2021-07-16T22:39:24Z
46.77,2.93,104,87,18,264.15,44.99018294736743,-93.21332923136652,7137644692,264.18041474654376,0.030414746543783622,2021-07-16T22:39:25Z
50.07,3.032,107,87,19,264.13,44.990153359249234,-93.21333241648972,7137644692,264.1642396313364,0.03423963133639063,2021-07-16T22:39:26Z
53.36,3.163,107,87,20,264.13,44.99012377113104,-93.21333593688904,7137644692,264.14921658986174,0.019216589861741795,2021-07-16T22:39:27Z
56.67,3.163,105,87,21,264.1,44.99009409919381,-93.21334180422129,7137644692,264.13539170506914,0.0353917050691166,2021-07-16T22:39:28Z
59.72,3.07,109,87,22,264.09,44.990066858008504,-93.2133471686393,7137644692,264.12336405529953,0.03336405529955755,2021-07-16T22:39:29Z
62.88,3.051,111,87,23,264.08,44.990038610994816,-93.21335278451444,7137644692,264.1130414746544,0.03304147465439655,2021-07-16T22:39:30Z
65.99,2.93,111,86,24,264.08,44.990010783076286,-93.21335756219923,7137644692,264.10382488479263,0.023824884792645662,2021-07-16T22:39:31Z
69.37,2.93,112,86,25,264.08,44.9899806920439,-93.2133643515408,7137644692,264.09603686635944,0.01603686635945678,2021-07-16T22:39:32Z
72.35,2.902,112,86,26,264.05,44.98995378613472,-93.21336518973112,7137644692,264.0885714285714,0.03857142857140161,2021-07-16T22:39:33Z
75.54,2.874,111,86,27,264.04,44.98992512002587,-93.21336720138788,7137644692,264.0822580645161,0.0422580645160906,2021-07-16T22:39:34Z
78.58,2.911,111,87,28,263.96,44.989897795021534,-93.21336812339725,7137644692,264.0778341013825,0.11783410138252748,2021-07-16T22:39:35Z
81.29,2.939,110,87,29,263.96,44.98987331986427,-93.21336820721626,7137644692,264.0757142857143,0.11571428571431852,2021-07-16T22:39:36Z
83.79,2.939,114,87,30,263.92,44.98985077254474,-93.213367536664,7137644692,264.0768202764977,0.15682027649768315,2021-07-16T22:39:37Z
86.36,2.939,117,85,31,263.87,44.989827470853925,-93.21336468681692,7137644692,264.0813824884793,0.21138248847927343,2021-07-16T22:39:38Z
88.98,2.911,113,85,32,263.88,44.98980416916311,-93.21335999295115,7137644692,264.0899078341014,0.20990783410138647,2021-07-16T22:39:39Z
92.11,2.865,115,85,33,263.95,44.98977701179683,-93.2133492641151,7137644692,264.1023041474654,0.1523041474654292,2021-07-16T22:39:40Z
95.28,2.837,115,86,34,263.95,44.98975220136344,-93.21332939900458,7137644692,264.11806451612904,0.16806451612904993,2021-07-16T22:39:41Z
98.03,2.837,117,86,35,264.06,44.989737030118704,-93.21330190636218,7137644692,264.13658986175113,0.07658986175113114,2021-07-16T22:39:42Z
100.88,2.837,122,86,36,264.05,44.98972412198782,-93.21327047422528,7137644692,264.1569585253456,0.1069585253455898,2021-07-16T22:39:43Z
106.75,2.818,118,86,37,264.2,44.989710710942745,-93.21319847367704,7137644692,264.1783870967742,-0.021612903225786795,2021-07-16T22:39:44Z
106.75,2.818,116,86,38,264.2,44.989710710942745,-93.21319847367704,7137644692,264.2010599078341,0.0010599078341329005,2021-07-16T22:39:45Z
109.8,2.818,114,86,39,264.18,44.989709286019206,-93.21315958164632,7137644692,264.2245161290323,0.04451612903227442,2021-07-16T22:39:46Z
112.91,2.818,115,84,40,264.15,44.98970995657146,-93.21312018670142,7137644692,264.2486175115207,0.09861751152072884,2021-07-16T22:39:47Z
116.1,2.827,117,84,41,264.13,44.98971238732338,-93.21307978592812,7137644692,264.27341013824883,0.1434101382488393,2021-07-16T22:39:48Z
119.52,2.837,120,84,42,263.99,44.98971741646528,-93.21303703822196,7137644692,264.29870967741937,0.3087096774193583,2021-07-16T22:39:49Z
122.8,2.837,120,85,43,264,44.989718506112695,-93.21299546398222,7137644692,264.32442396313365,0.32442396313365407,2021-07-16T22:39:50Z
126.01,2.855,123,85,44,264.06,44.98971917666495,-93.21295464411378,7137644692,264.35073732718894,0.2907373271889355,2021-07-16T22:39:51Z
129.11,2.865,123,85,45,264.16,44.98971674591303,-93.2129153329879,7137644692,264.37760368663595,0.21760368663592544,2021-07-16T22:39:52Z
132.56,2.874,125,85,46,264.3,44.98971540480852,-93.21287149563432,7137644692,264.40456221198156,0.1045622119815448,2021-07-16T22:39:53Z
135.8,2.883,127,85,47,264.5,44.989712638780475,-93.21283059194684,7137644692,264.43152073732716,-0.0684792626728381,2021-07-16T22:39:54Z
138.45,2.893,126,85,48,264.64,44.98970668762922,-93.2127979863435,7137644692,264.45760368663593,-0.18239631336405182,2021-07-16T22:39:55Z
140.52,2.893,121,86,49,264.64,44.989695036783814,-93.21277745068072,7137644692,264.48290322580647,-0.1570967741935192,2021-07-16T22:39:56Z
142.5,2.883,113,85,50,264.74,44.98968011699617,-93.2127636205405,7137644692,264.50663594470046,-0.23336405529954618,2021-07-16T22:39:57Z
144.99,2.855,109,85,51,264.76,44.989658407866955,-93.21275582537056,7137644692,264.5284792626728,-0.23152073732717326,2021-07-16T22:39:58Z
147.87,2.827,109,85,52,264.8,44.98963284306228,-93.21274937130512,7137644692,264.5484792626728,-0.2515207373272119,2021-07-16T22:39:59Z
150.61,2.818,109,84,53,264.8,44.98960861936211,-93.21274316869676,7137644692,264.56700460829495,-0.23299539170506023,2021-07-16T22:40:00Z
153.31,2.818,108,84,54,264.83,44.98958431184292,-93.21273989975452,7137644692,264.58405529953916,-0.24594470046082506,2021-07-16T22:40:01Z
156.51,2.809,107,84,55,264.84,44.98955556191504,-93.21274132467806,7137644692,264.6005529953917,-0.23944700460828017,2021-07-16T22:40:02Z
