distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,1.353,76,58,0,254.66,44.97677651233971,-93.2297674845904,7819045463,254.75843749999999,0.09843749999998863,2021-11-14T16:58:53Z
5.89,1.661,78,60,1,254.64,44.976781122386456,-93.22966564446688,7819045463,254.75735294117646,0.11735294117647754,2021-11-14T16:58:54Z
5.89,1.661,78,60,2,254.64,44.976781122386456,-93.22966564446688,7819045463,254.7559126984127,0.11591269841269991,2021-11-14T16:58:55Z
8.51,2.445,78,91,3,254.66,44.9767807032913,-93.22961702942848,7819045463,254.75447368421052,0.09447368421052715,2021-11-14T16:58:56Z
11.76,2.51,79,91,4,254.7,44.97679662890732,-93.2295710965991,7819045463,254.75303571428572,0.053035714285726954,2021-11-14T16:58:57Z
14.84,3.443,81,93,5,254.75,44.97681314125657,-93.22953077964485,7819045463,254.75180272108844,0.0018027210884383749,2021-11-14T16:58:58Z
17.46,3.91,82,93,6,254.82,44.97683183290064,-93.22950890287755,7819045463,254.75074675324674,-0.06925324675324873,2021-11-14T16:58:59Z
20.5,4.367,85,93,7,254.9,44.97685622423887,-93.22949146851896,7819045463,254.7497204968944,-0.1502795031055939,2021-11-14T16:59:00Z
26.96,4.637,87,88,8,254.85,44.97690743766725,-93.22944913990796,7819045463,254.7488392857143,-0.1011607142856974,2021-11-14T16:59:01Z
26.96,4.637,87,88,9,254.85,44.97690743766725,-93.22944913990796,7819045463,254.7480857142857,-0.10191428571428673,2021-11-14T16:59:02Z
30.72,4.46,90,88,10,254.8,44.976941803470254,-93.22945333085954,7819045463,254.74755494505493,-0.05244505494508189,2021-11-14T16:59:03Z
30.72,4.46,91,87,11,254.8,44.976941803470254,-93.22945333085954,7819045463,254.7472222222222,-0.05277777777780557,2021-11-14T16:59:04Z
32.38,3.882,92,87,12,254.8,44.97695722617209,-93.2294550910592,7819045463,254.74686224489795,-0.05313775510205687,2021-11-14T16:59:05Z
34.41,3.032,95,89,13,254.78,44.976976588368416,-93.22945517487824,7819045463,254.7464778325123,-0.0335221674876891,2021-11-14T16:59:06Z
39.49,2.575,99,91,14,254.75,44.97702235355973,-93.22943874634802,7819045463,254.7462619047619,-0.003738095238105643,2021-11-14T16:59:07Z
39.49,2.575,100,91,15,254.75,44.97702235355973,-93.22943874634802,7819045463,254.74629032258065,-0.0037096774193514648,2021-11-14T16:59:08Z
41.72,2.575,102,91,16,254.73,44.97704121284187,-93.22942818515004,7819045463,254.74956221198156,0.01956221198156527,2021-11-14T16:59:09Z
43.84,2.575,105,91,17,254.73,44.97705973684788,-93.22942064143716,7819045463,254.75251152073733,0.022511520737339197,2021-11-14T16:59:10Z
45.47,2.538,106,90,18,254.73,44.97707348316908,-93.22941267862916,7819045463,254.7548847926267,0.02488479262672172,2021-11-14T16:59:11Z
46.62,2.538,107,89,19,254.71,44.977081613615155,-93.22940362617372,7819045463,254.75658986175114,0.04658986175113,2021-11-14T16:59:12Z
48.21,2.575,108,90,20,254.72,44.97709276154637,-93.22939105331898,7819045463,254.75714285714287,0.037142857142868024,2021-11-14T16:59:13Z
50.95,2.706,109,90,21,254.73,44.97711271047592,-93.22937060147524,7819045463,254.75649769585254,0.026497695852555125,2021-11-14T16:59:14Z
53.46,2.809,109,90,22,254.73,44.97713165357709,-93.22935325093567,7819045463,254.75451612903225,0.02451612903226419,2021-11-14T16:59:15Z
56.24,2.855,109,90,23,254.74,44.97715277597308,-93.22933422401547,7819045463,254.75082949308756,0.010829493087555875,2021-11-14T16:59:16Z
58.8,2.874,110,90,24,254.74,44.97717306017876,-93.22931863367558,7819045463,254.7447465437788,0.004746543778793466,2021-11-14T16:59:17Z
61.3,2.93,110,91,25,254.72,44.97719284147024,-93.22930371388792,7819045463,254.73658986175116,0.016589861751157287,2021-11-14T16:59:18Z
63.66,2.948,111,91,26,254.72,44.97721279039979,-93.2292928174138,7819045463,254.72654377880184,0.006543778801841427,2021-11-14T16:59:19Z
66.8,3.06,111,90,27,254.73,44.97723760083318,-93.22927370667458,7819045463,254.71497695852534,-0.015023041474648835,2021-11-14T16:59:20Z
72.42,3.135,113,90,28,254.76,44.977280516177416,-93.2292357366532,7819045463,254.70179723502304,-0.05820276497695431,2021-11-14T16:59:21Z
72.42,3.135,113,90,29,254.76,44.977280516177416,-93.2292357366532,7819045463,254.6880184331797,-0.07198156682028412,2021-11-14T16:59:22Z
75.4,3.135,113,90,30,254.73,44.977305410429835,-93.22922165505588,7819045463,254.6757603686636,-0.05423963133640086,2021-11-14T16:59:23Z
77.77,3.144,114,90,31,254.73,44.97732502408326,-93.2292098365724,7819045463,254.66589861751152,-0.06410138248847375,2021-11-14T16:59:24Z
80.56,3.144,114,90,32,254.75,44.97734572738409,-93.22918536141516,7819045463,254.6589400921659,-0.09105990783410789,2021-11-14T16:59:25Z
85.05,3.126,115,90,33,254.77,44.977381099015474,-93.22915686294436,7819045463,254.65552995391704,-0.11447004608297107,2021-11-14T16:59:26Z
93.16,3.163,115,90,34,254.76,44.977440191432834,-93.22909651324152,7819045463,254.6547004608295,-0.10529953917048829,2021-11-14T16:59:27Z
93.16,3.163,116,90,35,254.76,44.977440191432834,-93.22909651324152,7819045463,254.65654377880185,-0.1034562211981438,2021-11-14T16:59:28Z
97.08,3.163,116,91,36,254.74,44.97747413814068,-93.22908008471131,7819045463,254.6600460829493,-0.07995391705071597,2021-11-14T16:59:29Z
101.56,3.163,117,91,37,254.73,44.97751126997173,-93.2290562801063,7819045463,254.6636405529954,-0.06635944700460072,2021-11-14T16:59:30Z
106.11,3.163,118,91,38,254.72,44.97754848562181,-93.22902962565422,7819045463,254.66705069124424,-0.052949308755756874,2021-11-14T16:59:31Z
111.18,3.163,119,91,39,254.7,44.97759014368057,-93.2290028873831,7819045463,254.66976958525345,-0.030230414746540646,2021-11-14T16:59:32Z
114.93,3.172,120,90,40,254.69,44.977621575817466,-93.22898486629128,7819045463,254.6716129032258,-0.018387096774205247,2021-11-14T16:59:33Z
118.07,3.172,121,89,41,254.53,44.97764529660344,-93.22896290570498,7819045463,254.67345622119817,0.14345622119816426,2021-11-14T16:59:34Z
