distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
2.08,1.166,77,56,0,276.92,45.01345337368548,-93.15441744402052,7385337346,277.4661711309524,0.5461711309523594,2021-08-28T13:33:30Z
4.36,1.782,79,56,1,276.96,45.0134505238384,-93.15444611012936,7385337346,277.52017787114846,0.5601778711484826,2021-08-28T13:33:31Z
7.39,1.782,79,56,2,277,45.01345178112388,-93.15448449924588,7385337346,277.5748505291005,0.5748505291005017,2021-08-28T13:33:32Z
10.57,2.239,80,56,3,277.03,45.01345538534224,-93.1545247323811,7385337346,277.63008395989976,0.6000839598997914,2021-08-28T13:33:33Z
13.71,2.501,80,87,4,277.07,45.01345387659967,-93.15456446260214,7385337346,277.685794047619,0.6157940476190333,2021-08-28T13:33:34Z
17.03,2.65,82,87,5,277.12,45.0134523678571,-93.15460670739412,7385337346,277.74211678004536,0.62211678004536,2021-08-28T13:33:35Z
20.46,3.303,84,87,6,277.2,45.01345354132354,-93.15465029329062,7385337346,277.7991634199134,0.5991634199133955,2021-08-28T13:33:36Z
23.67,3.378,86,88,7,277.34,45.01345228403807,-93.15469102934004,7385337346,277.8581438923395,0.5181438923395376,2021-08-28T13:33:37Z
26.94,3.415,89,88,8,277.42,45.01345035620034,-93.15473251976071,7385337346,277.9172688492063,0.4972688492063071,2021-08-28T13:33:38Z
30.11,3.406,90,88,9,277.5,45.01345044001937,-93.15477266907692,7385337346,277.97663523809524,0.4766352380952412,2021-08-28T13:33:39Z
33.2,3.406,93,88,10,277.59,45.0134454946965,-93.15481122583152,7385337346,278.037423992674,0.44742399267403243,2021-08-28T13:33:40Z
36.14,3.359,96,89,11,277.71,45.01344759017229,-93.1548484414816,7385337346,278.0994770723104,0.38947707231039885,2021-08-28T13:33:41Z
39.28,3.312,97,89,12,277.88,45.01344750635326,-93.15488842315972,7385337346,278.1627100340136,0.2827100340136326,2021-08-28T13:33:42Z
42.52,3.303,98,89,13,278.03,45.01344943419099,-93.15492941066624,7385337346,278.22709934318556,0.19709934318558453,2021-08-28T13:33:43Z
45.91,3.303,100,89,14,278.16,45.013448260724545,-93.15497232601048,7385337346,278.2913865079365,0.1313865079364973,2021-08-28T13:33:44Z
49.19,3.331,101,90,15,278.28,45.01344918273389,-93.15501398406924,7385337346,278.3569178187404,0.07691781874041226,2021-08-28T13:33:45Z
52.44,3.34,102,90,16,278.37,45.01344851218164,-93.1550551392138,7385337346,278.4702242703533,0.10022427035329429,2021-08-28T13:33:46Z
55.56,3.35,103,90,17,278.46,45.013447841629386,-93.15509486943483,7385337346,278.58592933947773,0.1259293394777501,2021-08-28T13:33:47Z
