distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,0.037,84,57,0,254.58,44.98532605357468,-93.2337330467999,6254900549,254.47399255952382,-0.1060074404761906,2021-02-11T12:04:20Z
0.53,0.802,85,57,1,254.55,44.98532856814563,-93.23373891413212,6254900549,254.47510224089635,-0.07489775910366347,2021-02-11T12:04:21Z
6.93,1.54,87,57,2,254.5,44.985265703871846,-93.23378099128604,6254900549,254.47624735449736,-0.02375264550263978,2021-02-11T12:04:22Z
6.93,1.54,87,57,3,254.5,44.985265703871846,-93.23378099128604,6254900549,254.4777230576441,-0.022276942355887286,2021-02-11T12:04:23Z
9.36,3.35,89,93,4,254.49,44.985244078561664,-93.2337919715792,6254900549,254.47940833333334,-0.010591666666670108,2021-02-11T12:04:24Z
16.58,3.228,91,93,6,254.45,44.9851836450398,-93.23382625356317,6254900549,254.48127324263038,0.031273242630390996,2021-02-11T12:04:26Z
16.58,3.228,91,93,7,254.45,44.9851836450398,-93.23382625356317,6254900549,254.48400757575757,0.03400757575758462,2021-02-11T12:04:27Z
20.34,3.228,93,91,8,254.45,44.985151374712586,-93.2338421791792,6254900549,254.48687681159421,0.036876811594225956,2021-02-11T12:04:28Z
23.86,3.536,95,91,9,254.42,44.985121535137296,-93.23385785333812,6254900549,254.48974503968253,0.06974503968254453,2021-02-11T12:04:29Z
27.05,3.536,96,91,10,254.44,44.985093707218766,-93.2338696718216,6254900549,254.49284095238096,0.052840952380961426,2021-02-11T12:04:30Z
30.09,3.471,97,91,11,254.44,44.98506755568087,-93.23388190940022,6254900549,254.4958086080586,0.05580860805861221,2021-02-11T12:04:31Z
33.01,3.21,99,91,12,254.46,44.98504165560007,-93.2338881958276,6254900549,254.49897971781306,0.03897971781304932,2021-02-11T12:04:32Z
35.72,3.116,101,91,13,254.45,44.98501810245216,-93.2338794786483,6254900549,254.5023324829932,0.05233248299322213,2021-02-11T12:04:33Z
38.94,3.107,102,91,14,254.45,44.98499530367553,-93.23385416530073,6254900549,254.5058973727422,0.05589737274220852,2021-02-11T12:04:34Z
42.31,3.107,102,91,15,254.49,44.98497216962278,-93.2338263373822,6254900549,254.50960555555557,0.01960555555555743,2021-02-11T12:04:35Z
45.91,3.126,103,92,16,254.47,44.98495121486485,-93.23379063047469,6254900549,254.5134431643625,0.04344316436251461,2021-02-11T12:04:36Z
49.42,3.144,105,93,17,254.52,44.98493176884949,-93.23375534266232,6254900549,254.51723348694316,-0.0027665130568550467,2021-02-11T12:04:37Z
53.04,3.2,106,94,18,254.46,44.984914753586054,-93.23371578007936,6254900549,254.5219431643625,0.06194316436250347,2021-02-11T12:04:38Z
56.61,3.238,107,94,19,254.5,44.98490184545517,-93.23367370292544,6254900549,254.52714285714285,0.027142857142848698,2021-02-11T12:04:39Z
60.07,3.275,107,91,20,254.56,44.984884494915605,-93.23363732546568,6254900549,254.53248847926267,-0.02751152073733465,2021-02-11T12:04:40Z
63.42,3.275,109,91,21,254.47,44.984869407489896,-93.23360044509172,6254900549,254.5379723502304,0.06797235023040571,2021-02-11T12:04:41Z
66.65,3.247,110,91,22,254.55,44.98484962619841,-93.23357043787836,6254900549,254.5436866359447,-0.006313364055301918,2021-02-11T12:04:42Z
69.8,3.228,112,92,23,254.52,44.98483361676335,-93.2335372455418,6254900549,254.54907834101382,0.02907834101381468,2021-02-11T12:04:43Z
72.96,3.21,113,92,24,254.57,44.98481945134699,-93.23350246064363,6254900549,254.55382488479262,-0.0161751152073748,2021-02-11T12:04:44Z
76.09,3.2,114,92,25,254.62,44.984807381406426,-93.23346658609807,6254900549,254.55774193548388,-0.06225806451612925,2021-02-11T12:04:45Z
79.14,3.182,116,93,26,254.56,44.98479539528489,-93.23343180119991,6254900549,254.56101382488478,0.001013824884779524,2021-02-11T12:04:46Z
82.3,3.172,117,93,27,254.6,44.98478206805885,-93.23339626193048,6254900549,254.5632258064516,-0.03677419354838207,2021-02-11T12:04:47Z
85.44,3.163,118,93,28,254.55,44.98476882465184,-93.23336089029908,6254900549,254.56405529953918,0.014055299539165844,2021-02-11T12:04:48Z
88.79,3.163,119,93,29,254.57,44.98476010747254,-93.2333199866116,6254900549,254.56331797235023,-0.006682027649759448,2021-02-11T12:04:49Z
91.97,3.172,120,92,30,254.6,44.98474988155067,-93.23328235186636,6254900549,254.56087557603686,-0.03912442396313054,2021-02-11T12:04:50Z
95.31,3.182,120,92,31,254.65,44.984743762761354,-93.2332404423505,6254900549,254.55714285714285,-0.09285714285715585,2021-02-11T12:04:51Z
98.5,3.191,122,91,32,254.71,44.98473328538239,-93.23320272378623,6254900549,254.5520737327189,-0.1579262672811126,2021-02-11T12:04:52Z
101.88,3.191,122,91,33,254.64,44.98472657985985,-93.23316081427038,6254900549,254.54539170506914,-0.09460829493085043,2021-02-11T12:04:53Z
105.22,3.191,123,90,34,254.68,44.98472004197538,-93.2331191562116,6254900549,254.5379262672811,-0.14207373271889878,2021-02-11T12:04:54Z
108.37,3.191,124,89,35,254.7,44.98471291735768,-93.23308043181896,6254900549,254.5294470046083,-0.170552995391688,2021-02-11T12:04:55Z
111.56,3.2,124,89,36,254.71,44.98470151796937,-93.23304321616888,6254900549,254.52069124423963,-0.1893087557603792,2021-02-11T12:04:56Z
114.89,3.2,125,89,37,254.62,44.98468936420977,-93.23300465941428,6254900549,254.51170506912442,-0.10829493087558717,2021-02-11T12:04:57Z
118.23,3.2,125,89,38,254.62,44.98467796482146,-93.23296551592648,6254900549,254.5014746543779,-0.11852534562211758,2021-02-11T12:04:58Z
121.53,3.21,126,89,39,254.61,44.9846637994051,-93.23292871937156,6254900549,254.4904608294931,-0.11953917050692553,2021-02-11T12:04:59Z
124.95,3.228,126,89,40,254.56,44.98464468866587,-93.23289468884468,6254900549,254.47801843317973,-0.08198156682027502,2021-02-11T12:05:00Z
128.18,3.238,126,89,41,254.55,44.98462708666921,-93.23286199942233,6254900549,254.46294930875575,-0.0870506912442579,2021-02-11T12:05:01Z
134.39,3.247,126,89,42,254.5,44.98460076749325,-93.23279251344502,6254900549,254.44557603686636,-0.05442396313364384,2021-02-11T12:05:02Z
134.39,3.247,126,89,43,254.5,44.98460076749325,-93.23279251344502,6254900549,254.42511520737327,-0.07488479262673309,2021-02-11T12:05:03Z
137.7,3.238,126,89,44,254.48,44.98458978720009,-93.23275353759529,6254900549,254.40101382488479,-0.07898617511520456,2021-02-11T12:05:04Z
141.07,3.238,126,89,45,254.39,44.9845757894218,-93.23271565139294,6254900549,254.37377880184332,-0.016221198156671335,2021-02-11T12:05:05Z
144.6,3.238,127,89,46,254.35,44.98455969616771,-93.23267659172416,6254900549,254.34341013824886,-0.00658986175113796,2021-02-11T12:05:06Z
147.99,3.238,128,89,47,254.27,44.98454402200878,-93.23263962753116,6254900549,254.31064516129032,0.040645161290314036,2021-02-11T12:05:07Z
151.55,3.247,128,88,48,254.26,44.98452692292631,-93.23260098695756,6254900549,254.2753456221198,0.015345622119809832,2021-02-11T12:05:08Z
155.13,3.247,128,88,49,254.24,44.98450353741646,-93.23256955482066,6254900549,254.23774193548388,-0.0022580645161269786,2021-02-11T12:05:09Z
158.38,3.256,128,88,50,254.25,44.984483420848846,-93.2325397990644,6254900549,254.19875576036867,-0.0512442396313304,2021-02-11T12:05:10Z
161.82,3.256,128,87,51,254.24,44.98445970006287,-93.23251163586974,6254900549,254.1585253456221,-0.08147465437789947,2021-02-11T12:05:11Z
164.92,3.256,129,87,52,254.24,44.98444595374167,-93.23247701860964,6254900549,254.1173732718894,-0.12262672811061748,2021-02-11T12:05:12Z
