distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,0.047,101,58,0,254.51,44.985303757712245,-93.23378040455282,6442051108,254.46166964285715,-0.04833035714284506,2021-03-16T23:20:09Z
0.48,1.372,100,58,1,254.51,44.98530015349388,-93.23378752917051,6442051108,254.46972268907564,-0.040277310924352605,2021-03-16T23:20:10Z
1.61,0.644,102,58,2,254.5,44.98528791591525,-93.23379431851208,6442051108,254.4779126984127,-0.02208730158730532,2021-03-16T23:20:11Z
3.91,0.644,103,58,3,254.5,44.9852682184428,-93.23380446061492,6442051108,254.48561654135338,-0.014383458646619829,2021-03-16T23:20:12Z
7.12,2.099,103,58,4,254.46,44.98524307273328,-93.23382432572544,6442051108,254.49290714285715,0.032907142857141025,2021-03-16T23:20:13Z
10.59,2.099,105,91,5,254.46,44.98521541245282,-93.2338448613882,6442051108,254.49977551020407,0.03977551020406622,2021-03-16T23:20:14Z
14.41,2.585,107,91,6,254.43,44.985184567049146,-93.23386631906033,6442051108,254.50627922077922,0.07627922077921312,2021-03-16T23:20:15Z
18.23,3.518,109,91,7,254.41,44.985153721645474,-93.23388760909438,6442051108,254.51234161490683,0.10234161490683391,2021-03-16T23:20:16Z
21.95,3.695,111,92,8,254.38,44.985124468803406,-93.2339106593281,6442051108,254.51718452380953,0.1371845238095375,2021-03-16T23:20:17Z
25.54,3.695,111,92,9,254.33,44.98509437777102,-93.23392750695348,6442051108,254.52152571428573,0.19152571428571719,2021-03-16T23:20:18Z
29.1,3.564,112,91,10,254.37,44.985062610358,-93.23392222635448,6442051108,254.52498351648353,0.15498351648352582,2021-03-16T23:20:19Z
32.87,3.471,114,91,11,254.37,44.98503310605883,-93.23389808647336,6442051108,254.52813227513226,0.15813227513226025,2021-03-16T23:20:20Z
36.78,3.471,115,90,12,254.45,44.98501097783446,-93.2338593620807,6442051108,254.53039285714286,0.08039285714286848,2021-03-16T23:20:21Z
40.78,3.518,116,90,13,254.49,44.98499128036201,-93.23381678201258,6442051108,254.53239901477832,0.04239901477831154,2021-03-16T23:20:22Z
44.66,3.527,118,90,14,254.63,44.98497216962278,-93.23377512395382,6442051108,254.5336523809524,-0.0963476190476058,2021-03-16T23:20:23Z
48.56,3.527,119,89,15,254.57,44.98495155014098,-93.2337346393615,6442051108,254.53459447004607,-0.03540552995391977,2021-03-16T23:20:24Z
52.24,3.527,119,89,16,254.63,44.984934367239475,-93.23369465768336,6442051108,254.53576958525346,-0.0942304147465336,2021-03-16T23:20:25Z
55.94,3.546,120,89,17,254.56,44.984917184337974,-93.23365425691009,6442051108,254.53668202764976,-0.02331797235024169,2021-03-16T23:20:26Z
59.7,3.546,120,89,18,254.62,44.984899163246155,-93.2336138561368,6442051108,254.53691244239633,-0.08308755760367603,2021-03-16T23:20:27Z
63.47,3.583,121,89,19,254.69,44.98488122597337,-93.23357320390642,6442051108,254.53695852534563,-0.15304147465437268,2021-03-16T23:20:28Z
67.2,3.611,122,89,20,254.62,44.98486110940576,-93.233535066247,6442051108,254.53691244239633,-0.08308755760367603,2021-03-16T23:20:29Z
70.58,3.63,123,89,21,254.68,44.98484426178038,-93.23349927552044,6442051108,254.53705069124425,-0.14294930875576028,2021-03-16T23:20:30Z
73.83,3.63,124,88,22,254.62,44.98482674360275,-93.23346599936484,6442051108,254.5374193548387,-0.08258064516130048,2021-03-16T23:20:31Z
76.79,3.62,124,88,23,254.67,44.98481148853898,-93.23343507014216,6442051108,254.5377880184332,-0.13221198156679748,2021-03-16T23:20:32Z
79.87,3.602,125,88,24,254.6,44.98479665257037,-93.23340204544364,6442051108,254.5379262672811,-0.062073732718886276,2021-03-16T23:20:33Z
83.31,3.527,126,87,25,254.64,44.9847793020308,-93.23336591944098,6442051108,254.5377880184332,-0.10221198156679634,2021-03-16T23:20:34Z
87.26,3.499,126,87,26,254.57,44.98475767672062,-93.23332593776286,6442051108,254.53695852534563,-0.03304147465436813,2021-03-16T23:20:35Z
91.03,3.499,127,87,27,254.6,44.98473948799074,-93.23328528553247,6442051108,254.5347004608295,-0.06529953917049625,2021-03-16T23:20:36Z
94.66,3.499,128,87,28,254.58,44.98472113162279,-93.23324731551112,6442051108,254.53142857142856,-0.04857142857144936,2021-03-16T23:20:37Z
98.23,3.508,129,87,29,254.61,44.98470235615969,-93.23321043513717,6442051108,254.52672811059907,-0.08327188940094743,2021-03-16T23:20:38Z
101.89,3.518,129,87,30,254.54,44.98468358069658,-93.23317221365868,6442051108,254.5215668202765,-0.01843317972350178,2021-03-16T23:20:39Z
105.38,3.518,129,87,31,254.58,44.984665140509605,-93.23313625529408,6442051108,254.51608294930875,-0.06391705069125919,2021-03-16T23:20:40Z
108.8,3.518,130,87,32,254.51,44.98464837670326,-93.23309996165337,6442051108,254.51018433179723,1.8433179724297588e-4,2021-03-16T23:20:41Z
112.34,3.508,131,87,33,254.52,44.98463127762079,-93.23306190781295,6442051108,254.50488479262674,-0.015115207373270323,2021-03-16T23:20:42Z
116.13,3.508,130,88,34,254.45,44.98461392708123,-93.23302066884936,6442051108,254.4994470046083,0.04944700460831086,2021-03-16T23:20:43Z
119.59,3.508,131,88,35,254.46,44.98459783382714,-93.23298303410412,6442051108,254.49299539170508,0.0329953917050716,2021-03-16T23:20:44Z
123.12,3.508,131,88,36,254.42,44.98458140529692,-93.23294464498758,6442051108,254.4852073732719,0.06520737327190318,2021-03-16T23:20:45Z
126.68,3.508,131,88,37,254.44,44.9845636356622,-93.23290701024234,6442051108,254.4752995391705,0.03529953917049511,2021-03-16T23:20:46Z
130.23,3.508,131,88,38,254.46,44.98454854823649,-93.23286736384034,6442051108,254.46322580645162,0.0032258064516099694,2021-03-16T23:20:47Z
133.97,3.518,132,88,39,254.42,44.98453010804951,-93.23282746598125,6442051108,254.44921658986175,0.029216589861761122,2021-03-16T23:20:48Z
137.54,3.518,132,88,40,254.4,44.98451091349125,-93.23279108852148,6442051108,254.43230414746543,0.03230414746542465,2021-03-16T23:20:49Z
140.72,3.518,132,88,41,254.32,44.98448928818107,-93.23276476934552,6442051108,254.41437788018433,0.09437788018433935,2021-03-16T23:20:50Z
144.06,3.518,132,89,42,254.32,44.98446104116738,-93.23275035247208,6442051108,254.3957603686636,0.07576036866359459,2021-03-16T23:20:51Z
147.28,3.49,132,89,43,254.35,44.9844322912395,-93.23274507187308,6442051108,254.3768202764977,0.026820276497716122,2021-03-16T23:20:52Z
150.33,3.48,132,89,44,254.35,44.98440488241613,-93.2327428087592,6442051108,254.35718894009216,0.0071889400921634206,2021-03-16T23:20:53Z
