distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
1.34,0.009,92,0,0,254.51,44.98532278463245,-93.2338208053261,6092893117,254.44197172619047,-0.06802827380951726,2021-01-11T22:34:27Z
3.86,0,94,0,1,254.51,44.98530308715999,-93.23383631184696,6092893117,254.4531162464986,-0.05688375350138131,2021-01-11T22:34:28Z
6.68,2.501,96,0,2,254.48,44.98527970165014,-93.2338506449014,6092893117,254.46516534391534,-0.014834656084644848,2021-01-11T22:34:29Z
9.51,2.501,97,0,3,254.49,44.98525665141642,-93.2338662352413,6092893117,254.47820175438596,-0.0117982456140453,2021-01-11T22:34:30Z
12.53,2.865,99,0,4,254.46,44.9852320086211,-93.23388266377152,6092893117,254.49122023809525,0.031220238095244213,2021-01-11T22:34:31Z
16.15,3.126,101,91,5,254.42,44.985203593969345,-93.23390495963396,6092893117,254.50483560090703,0.08483560090704145,2021-01-11T22:34:32Z
19.88,3.126,102,91,6,254.4,44.98517367057502,-93.2339265011251,6092893117,254.51844696969698,0.11844696969697566,2021-01-11T22:34:33Z
23.36,3.714,104,91,7,254.4,44.98514475300908,-93.23394385166466,6092893117,254.53162008281575,0.13162008281574344,2021-01-11T22:34:34Z
26.58,3.714,106,91,8,254.36,44.98511843383312,-93.23396078310908,6092893117,254.54357638888888,0.1835763888888664,2021-01-11T22:34:35Z
29.74,3.695,107,91,9,254.32,44.98509152792394,-93.23397369123995,6092893117,254.55423333333334,0.23423333333334995,2021-01-11T22:34:36Z
32.77,3.443,108,91,10,254.28,44.9850644543767,-93.2339648064226,6092893117,254.5630815018315,0.2830815018315036,2021-01-11T22:34:37Z
36.16,3.378,109,90,11,254.31,44.98504408635199,-93.23393245227636,6092893117,254.57090388007055,0.26090388007054344,2021-01-11T22:34:38Z
40.11,3.378,109,90,12,254.38,44.98502388596535,-93.23389129713178,6092893117,254.57796343537416,0.19796343537416305,2021-01-11T22:34:39Z
44.14,3.536,110,90,13,254.55,44.98500477522611,-93.23384796269238,6092893117,254.58419129720855,0.03419129720853675,2021-01-11T22:34:40Z
48.22,3.76,111,90,14,254.57,44.98498432338238,-93.23380504734814,6092893117,254.58976587301586,0.01976587301587074,2021-01-11T22:34:41Z
51.8,3.844,111,90,15,254.63,44.98496630229056,-93.2337671611458,6092893117,254.59475038402456,-0.03524961597543097,2021-01-11T22:34:42Z
55.39,3.844,112,91,16,254.57,44.98495230451226,-93.23372608982028,6092893117,254.60248079877113,0.03248079877113241,2021-01-11T22:34:43Z
58.88,3.816,112,91,17,254.63,44.98494358733296,-93.23368325829506,6092893117,254.61013056835637,-0.019869431643627422,2021-01-11T22:34:44Z
62.43,3.788,112,89,18,254.7,44.98494107276201,-93.23363807983696,6092893117,254.61760368663596,-0.08239631336402908,2021-01-11T22:34:45Z
65.74,3.779,113,89,19,254.77,44.98493746854365,-93.23359633795916,6092893117,254.62433179723502,-0.1456682027649947,2021-01-11T22:34:46Z
69.08,3.76,114,90,20,254.82,44.98493101447821,-93.23355501517652,6092893117,254.63069124423964,-0.18930875576035078,2021-01-11T22:34:47Z
72.31,3.732,114,92,21,254.87,44.98491978272796,-93.23351679369809,6092893117,254.63654377880184,-0.23345622119816767,2021-01-11T22:34:48Z
75.65,3.723,116,92,22,254.81,44.984907545149326,-93.2334777340293,6092893117,254.64225806451614,-0.16774193548386052,2021-01-11T22:34:49Z
79.11,3.714,117,92,23,254.84,44.984887931495905,-93.23344227857888,6092893117,254.64797235023042,-0.1920276497695852,2021-01-11T22:34:50Z
82.59,3.695,117,91,24,254.82,44.98487192206085,-93.23340414091945,6092893117,254.65354838709678,-0.16645161290321653,2021-01-11T22:34:51Z
85.99,3.686,118,91,25,254.82,44.98485339805484,-93.23336927220224,6092893117,254.65824884792627,-0.1617511520737196,2021-01-11T22:34:52Z
89.32,3.676,119,90,26,254.75,44.98483772389591,-93.23333323001862,6092893117,254.6610599078341,-0.08894009216589893,2021-01-11T22:34:53Z
92.67,3.658,119,89,27,254.76,44.98481861315667,-93.2332996185869,6092893117,254.66175115207375,-0.09824884792624289,2021-01-11T22:34:54Z
95.88,3.639,120,89,28,254.69,44.98480260372162,-93.23326558806002,6092893117,254.66004608294932,-0.029953917050676182,2021-01-11T22:34:55Z
99.11,3.62,121,88,29,254.74,44.984784414991736,-93.23323315009476,6092893117,254.65594470046082,-0.08405529953918744,2021-01-11T22:34:56Z
102.16,3.602,121,88,30,254.8,44.98477159067989,-93.23319878429174,6092893117,254.64907834101382,-0.15092165898619214,2021-01-11T22:34:57Z
105.14,3.583,122,89,31,254.75,44.98475717380643,-93.23316651396452,6092893117,254.6394470046083,-0.11055299539171415,2021-01-11T22:34:58Z
108.2,3.555,122,89,32,254.77,44.98474166728556,-93.23313432745636,6092893117,254.62705069124425,-0.14294930875576028,2021-01-11T22:34:59Z
111.48,3.527,123,89,33,254.7,44.984721383079886,-93.23310390114784,6092893117,254.61290322580646,-0.08709677419352602,2021-01-11T22:35:00Z
114.73,3.499,123,89,34,254.71,44.98470495454967,-93.2330697029829,6092893117,254.59654377880184,-0.11345622119816312,2021-01-11T22:35:01Z
118.24,3.499,123,89,35,254.62,44.98468701727688,-93.23303307406604,6092893117,254.57866359447004,-0.041336405529960984,2021-01-11T22:35:02Z
121.78,3.499,124,91,36,254.62,44.98467008583248,-93.23299485258758,6092893117,254.5584331797235,-0.061566820276510725,2021-01-11T22:35:03Z
125.57,3.499,125,91,37,254.56,44.98465114273131,-93.2329547032714,6092893117,254.53612903225806,-0.023870967741942195,2021-01-11T22:35:04Z
129.25,3.49,125,91,38,254.56,44.98463496565819,-93.23291388340294,6092893117,254.51129032258063,-0.04870967741936738,2021-01-11T22:35:05Z
132.88,3.499,125,91,39,254.51,44.98461845330894,-93.23287406936288,6092893117,254.483732718894,-0.026267281105987195,2021-01-11T22:35:06Z
136.2,3.499,125,88,40,254.51,44.9846032820642,-93.23283777572216,6092893117,254.4535483870968,-0.056451612903202886,2021-01-11T22:35:07Z
139.58,3.499,126,88,41,254.5,44.984589368104935,-93.23279980570078,6092893117,254.42175115207374,-0.07824884792626108,2021-01-11T22:35:08Z
142.86,3.499,127,87,42,254.44,44.98457461595535,-93.23276351206005,6092893117,254.3873732718894,-0.05262672811059588,2021-01-11T22:35:09Z
146.19,3.499,127,87,43,254.39,44.984560031443834,-93.23272663168608,6092893117,254.35064516129032,-0.03935483870967005,2021-01-11T22:35:10Z
149.71,3.49,127,87,44,254.3,44.98453941196203,-93.2326926011592,6092893117,254.3116129032258,0.01161290322579589,2021-01-11T22:35:11Z
153.1,3.48,128,86,45,254.27,44.984520049765706,-93.23265940882266,6092893117,254.27032258064517,3.2258064516099694e-4,2021-01-11T22:35:12Z
156.41,3.471,127,86,46,254.26,44.98450119048357,-93.23262688703836,6092893117,254.22732718894008,-0.0326728110599106,2021-01-11T22:35:13Z
159.93,3.462,128,86,47,254.24,44.98447948135435,-93.23259453289212,6092893117,254.18267281105992,-0.05732718894009281,2021-01-11T22:35:14Z
163.52,3.452,128,86,48,254.25,44.98445584438741,-93.23256301693618,6092893117,254.13622119815668,-0.11377880184332412,2021-01-11T22:35:15Z
