distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,0.812,79,58,0,263.81,44.99049190431833,-93.21420824155211,7459996415,263.98773958333334,0.1777395833333344,2021-09-09T22:46:18Z
1.47,1.437,80,58,1,263.77,44.990495508536696,-93.21419030427931,7459996415,264.0037549019608,0.23375490196082183,2021-09-09T22:46:19Z
3.14,1.437,81,58,2,263.78,44.99049475416541,-93.21416792459786,7459996415,264.0192605820106,0.2392605820106155,2021-09-09T22:46:20Z
4.51,1.456,83,58,3,263.83,44.99048930592835,-93.21414956822991,7459996415,264.0334348370927,0.20343483709274324,2021-09-09T22:46:21Z
6.47,1.652,84,58,4,263.85,44.99048687517643,-93.21412425488234,7459996415,264.0466916666667,0.19669166666665205,2021-09-09T22:46:22Z
11.21,1.913,87,91,5,263.93,44.99047857709229,-93.21406373754144,7459996415,264.0588219954649,0.12882199546487527,2021-09-09T22:46:23Z
11.21,1.913,87,91,6,263.93,44.99047857709229,-93.21406373754144,7459996415,264.07088852813854,0.14088852813853237,2021-09-09T22:46:24Z
13.59,2.725,88,91,7,263.95,44.99047321267426,-93.21403398178518,7459996415,264.08277536231884,0.13277536231885279,2021-09-09T22:46:25Z
16.28,3.116,89,91,8,263.95,44.990469524636865,-93.21399961598216,7459996415,264.0938501984127,0.1438501984127356,2021-09-09T22:46:26Z
19.29,3.116,91,92,9,263.98,44.99046893790364,-93.2139610592276,7459996415,264.103639047619,0.12363904761900812,2021-09-09T22:46:27Z
22.56,3.06,94,92,10,264.05,44.990468015894294,-93.21391889825463,7459996415,264.11272985347983,0.06272985347982285,2021-09-09T22:46:28Z
25.91,3.06,95,91,11,264.1,44.99046784825623,-93.21387606672944,7459996415,264.12061816578483,0.02061816578481057,2021-09-09T22:46:29Z
29.29,3.294,97,91,12,264.14,44.99046642333269,-93.21383306756616,7459996415,264.1273307823129,-0.012669217687061973,2021-09-09T22:46:30Z
32.77,3.443,98,90,13,264.19,44.99046944081783,-93.21378889493644,7459996415,264.13274302134647,-0.05725697865352686,2021-09-09T22:46:31Z
35.79,3.471,100,90,14,264.23,44.99046851880848,-93.21375067345798,7459996415,264.13684206349205,-0.09315793650796422,2021-09-09T22:46:32Z
