distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,0.009,84,58,0,275.03,45.184873435646296,-93.13873456791045,6831611967,275.40347767857145,0.37347767857147574,2021-05-24T00:46:30Z
1.03,0,84,58,1,275.03,45.18486429937184,-93.13873230479658,6831611967,275.4025168067227,0.3725168067227287,2021-05-24T00:46:31Z
3.21,0.718,85,58,2,275.15,45.184844601899385,-93.1387287005782,6831611967,275.40198015873017,0.2519801587301913,2021-05-24T00:46:32Z
5.56,0.924,85,58,3,275.36,45.184823144227266,-93.13873012550177,6831611967,275.4015,0.04149999999998499,2021-05-24T00:46:33Z
7.86,1.661,85,58,4,275.36,45.1848023571074,-93.13872819766402,6831611967,275.40085357142857,0.04085357142855628,2021-05-24T00:46:34Z
10.83,1.903,85,84,5,275.57,45.184775702655315,-93.1387271080166,6831611967,275.4004727891156,-0.16952721088438238,2021-05-24T00:46:35Z
14.01,2.043,85,84,6,275.65,45.18474695272744,-93.13872450962664,6831611967,275.4004512987013,-0.24954870129869278,2021-05-24T00:46:36Z
16.97,2.827,85,84,7,275.65,45.18472105264664,-93.13871587626636,6831611967,275.4007422360248,-0.24925776397515165,2021-05-24T00:46:37Z
19.81,3.004,85,85,8,275.54,45.18469632603228,-93.13870640471578,6831611967,275.4015446428571,-0.13845535714290236,2021-05-24T00:46:38Z
23.12,3.004,84,85,9,275.54,45.184667743742466,-93.13869425095618,6831611967,275.4028542857143,-0.13714571428573663,2021-05-24T00:46:39Z
26.5,3.004,84,85,10,275.53,45.184639412909746,-93.13867857679725,6831611967,275.4048324175824,-0.12516758241758907,2021-05-24T00:46:40Z
29.91,3.042,84,85,11,275.38,45.18461091443896,-93.1386623159051,6831611967,275.407246031746,0.027246031746017252,2021-05-24T00:46:41Z
33.23,3.088,84,85,12,275.42,45.18458375707269,-93.13864504918456,6831611967,275.40964030612247,-0.01035969387754676,2021-05-24T00:46:42Z
36.33,3.126,82,84,13,275.36,45.1845573540777,-93.13863188959658,6831611967,275.4118694581281,0.05186945812806698,2021-05-24T00:46:43Z
39.44,3.126,82,84,14,275.36,45.184530951082706,-93.1386189814657,6831611967,275.4139023809524,0.05390238095236555,2021-05-24T00:46:44Z
42.64,3.088,81,83,15,275.41,45.18450320698321,-93.13860800117254,6831611967,275.41538940092164,0.005389400921615106,2021-05-24T00:46:45Z
45.72,3.088,81,83,16,275.39,45.18447655253112,-93.13859718851744,6831611967,275.42507834101383,0.03507834101384333,2021-05-24T00:46:46Z
48.55,3.079,81,83,17,275.4,45.1844519097358,-93.13858830370008,6831611967,275.4328110599078,0.03281105990782862,2021-05-24T00:46:47Z
51.37,3.06,81,83,18,275.4,45.18442693166435,-93.1385811790824,6831611967,275.4380184331797,0.03801843317972953,2021-05-24T00:46:48Z
54.18,3.004,81,83,19,275.39,45.18440220504999,-93.1385738030076,6831611967,275.4412442396313,0.0512442396313304,2021-05-24T00:46:49Z
56.81,2.986,81,84,20,275.4,45.18437915481627,-93.13856575638056,6831611967,275.4415207373272,0.04152073732723238,2021-05-24T00:46:50Z
59.6,2.976,81,84,21,275.36,45.18435426056385,-93.13856097869576,6831611967,275.43917050691243,0.07917050691241911,2021-05-24T00:46:51Z
62.39,2.93,81,83,22,275.38,45.184329617768526,-93.13855368644,6831611967,275.4348387096774,0.05483870967742632,2021-05-24T00:46:52Z
65.39,2.911,81,83,23,275.42,45.18430254422128,-93.13855192624032,6831611967,275.4294930875576,0.009493087557586932,2021-05-24T00:46:53Z
71.64,2.883,80,83,24,275.45,45.184246301651,-93.13854882493617,6831611967,275.42373271889403,-0.026267281105958773,2021-05-24T00:46:54Z
71.64,2.883,80,83,25,275.45,45.184246301651,-93.13854882493617,6831611967,275.4178341013825,-0.03216589861750663,2021-05-24T00:46:55Z
74.82,2.902,80,83,26,275.48,45.184217635542154,-93.1385474000126,6831611967,275.4121658986175,-0.06783410138251611,2021-05-24T00:46:56Z
77.59,2.902,81,83,27,275.5,45.1841926574707,-93.13854387961328,6831611967,275.4064516129032,-0.0935483870968028,2021-05-24T00:46:57Z
80.06,2.902,82,83,28,275.5,45.184170277789235,-93.13854723237456,6831611967,275.4000460829493,-0.09995391705069778,2021-05-24T00:46:58Z
82.98,2.893,83,83,29,275.49,45.184143874794245,-93.13854647800326,6831611967,275.3929953917051,-0.09700460829492386,2021-05-24T00:46:59Z
85.8,2.883,83,83,30,275.45,45.18411856144667,-93.1385479029268,6831611967,275.3853456221198,-0.06465437788017425,2021-05-24T00:47:00Z
88.07,2.883,83,84,31,275.45,45.18409945070744,-93.13855854794384,6831611967,275.37672811059906,-0.0732718894009281,2021-05-24T00:47:01Z
90.5,2.874,83,84,32,275.44,45.18408453091979,-93.13858143053947,6831611967,275.36769585253455,-0.07230414746544511,2021-05-24T00:47:02Z
93.01,2.846,83,83,33,275.39,45.18407631665468,-93.1386113539338,6831611967,275.3583870967742,-0.0316129032257777,2021-05-24T00:47:03Z
95.79,2.827,84,83,34,275.38,45.184071622788906,-93.13864613883196,6831611967,275.3490783410138,-0.030921658986187595,2021-05-24T00:47:04Z
98.67,2.809,85,83,35,275.38,45.1840686891228,-93.13868260011076,6831611967,275.33981566820273,-0.04018433179726344,2021-05-24T00:47:05Z
101.52,2.799,86,83,36,275.39,45.18406508490443,-93.13871839083733,6831611967,275.3305069124424,-0.0594930875575983,2021-05-24T00:47:06Z
104.31,2.79,113,83,37,275.42,45.18405762501061,-93.13875250518322,6831611967,275.3205069124424,-0.09949308755761876,2021-05-24T00:47:07Z
107.11,2.79,115,83,38,275.43,45.18404949456453,-93.13878620043396,6831611967,275.3095852534562,-0.12041474654381545,2021-05-24T00:47:08Z
110.08,2.79,120,83,39,275.38,45.18404161557555,-93.13882232643664,6831611967,275.29769585253456,-0.08230414746543602,2021-05-24T00:47:09Z
113.38,2.781,121,83,40,275.35,45.184031473472714,-93.1388618890196,6831611967,275.2842396313364,-0.06576036866363211,2021-05-24T00:47:10Z
116.69,2.781,121,83,41,275.33,45.184023175388575,-93.13890245743096,6831611967,275.2691705069124,-0.060829493087567243,2021-05-24T00:47:11Z
119.97,2.79,121,83,42,275.31,45.1840150449425,-93.13894269056618,6831611967,275.25239631336404,-0.057603686635957274,2021-05-24T00:47:12Z
123.17,2.799,123,84,43,275.21,45.18400490283966,-93.13898099586368,6831611967,275.2342857142857,0.02428571428572468,2021-05-24T00:47:13Z
