distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
3.12,3.844,93,92,0,255.73,44.98839282430709,-93.25278603471816,7622960693,255.37834672619047,-0.35165327380951794,2021-10-08T11:37:10Z
3.12,3.844,94,92,1,255.73,44.98839282430709,-93.25278603471816,7622960693,255.35844397759104,-0.3715560224089529,2021-10-08T11:37:11Z
6.4,3.658,97,91,2,255.76,44.988407492637634,-93.25282216072084,7622960693,255.33892724867724,-0.4210727513227539,2021-10-08T11:37:12Z
9.61,3.536,100,90,3,255.47,44.98842274770141,-93.2528575323522,7622960693,255.32003634085214,-0.1499636591478577,2021-10-08T11:37:13Z
13.16,3.536,101,90,4,255.52,44.988436326384544,-93.25289893895388,7622960693,255.30182023809525,-0.2181797619047643,2021-10-08T11:37:14Z
16.93,3.788,103,90,5,255.35,44.98845325782895,-93.2529407646507,7622960693,255.28459070294784,-0.06540929705215603,2021-10-08T11:37:15Z
21.03,3.956,105,90,6,255.38,44.98847337439656,-93.25298426672816,7622960693,255.26860281385282,-0.11139718614717253,2021-10-08T11:37:16Z
25.07,4.264,107,91,7,255.28,44.98848988674581,-93.25302994810043,7622960693,255.25394306418218,-0.026056935817820204,2021-10-08T11:37:17Z
29.39,4.329,109,91,8,255.3,44.988511176779866,-93.25307613238692,7622960693,255.2403859126984,-0.05961408730161111,2021-10-08T11:37:18Z
33.37,4.525,111,93,9,255.26,44.98852718621493,-93.253121227026,7622960693,255.22819904761906,-0.03180095238093372,2021-10-08T11:37:19Z
37.29,4.563,112,93,10,255.43,44.988544788211584,-93.25316456146538,7622960693,255.21766391941392,-0.2123360805860841,2021-10-08T11:37:20Z
40.82,4.563,113,92,11,255.44,44.9885596241802,-93.25320404022932,7622960693,255.20886155202822,-0.23113844797177308,2021-10-08T11:37:21Z
44.18,4.413,114,91,12,255.22,44.98857588507235,-93.25323999859393,7622960693,255.20124914965987,-0.018750850340126135,2021-10-08T11:37:22Z
48.07,4.133,115,90,13,255.17,44.98859885148704,-93.2532777171582,7622960693,255.19455582922825,0.024555829228262382,2021-10-08T11:37:23Z
52.28,3.994,116,90,14,255.09,44.98862626031041,-93.25331451371312,7622960693,255.1887373015873,0.09873730158730609,2021-10-08T11:37:24Z
57.32,3.994,117,91,15,255.07,44.988664481788874,-93.25334913097322,7622960693,255.18352457757297,0.1135245775729743,2021-10-08T11:37:25Z
61.78,4.096,117,91,16,255.04,44.98869851231575,-93.25337905436754,7622960693,255.16279877112134,0.12279877112135296,2021-10-08T11:37:26Z
66.56,4.227,118,93,17,254.99,44.98873530887067,-93.2534106541425,7622960693,255.14310291858678,0.15310291858676806,2021-10-08T11:37:27Z
70.98,4.236,118,93,18,254.95,44.98877084814012,-93.25343588367105,7622960693,255.12488479262672,0.1748847926267274,2021-10-08T11:37:28Z
75.35,4.236,118,92,19,254.97,44.988806806504726,-93.25345868244769,7622960693,255.10774193548386,0.13774193548385938,2021-10-08T11:37:29Z
79.77,4.236,119,92,20,254.94,44.98884251341224,-93.25348357670008,7622960693,255.09285714285716,0.15285714285715812,2021-10-08T11:37:30Z
83.6,4.189,120,91,21,254.9,44.98887109570205,-93.25351098552346,7622960693,255.08,0.18000000000000682,2021-10-08T11:37:31Z
86.57,4.161,121,90,22,254.9,44.98888811096549,-93.2535399030894,7622960693,255.06967741935483,0.1696774193548265,2021-10-08T11:37:32Z
88.74,0,118,58,43,254.93,44.988899594172835,-93.25363771989942,7622960693,255.06,0.12999999999999545,2021-10-08T11:37:53Z
91.34,1.4,118,58,44,254.94,44.988911747932434,-93.25366579927504,7622960693,255.0511059907834,0.11110599078341465,2021-10-08T11:37:54Z
94.74,2.071,119,58,45,254.94,44.98892080038786,-93.25370703823864,7622960693,255.04331797235022,0.10331797235022577,2021-10-08T11:37:55Z
98.36,2.37,120,58,46,254.95,44.988928427919745,-93.25375204905868,7622960693,255.0369124423963,0.08691244239631146,2021-10-08T11:37:56Z
102.09,3.079,120,58,47,254.99,44.988927925005555,-93.25379999354482,7622960693,255.03179723502305,0.04179723502304,2021-10-08T11:37:57Z
