distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,0,90,0,0,275.58,45.169220147654414,-93.12468389980496,6544527445,275.62554166666666,0.04554166666667925,2021-04-03T18:55:31Z
2.17,0,89,0,1,275.58,45.16920422203839,-93.12470007687809,6544527445,275.62269467787115,0.042694677871168096,2021-04-03T18:55:32Z
5.14,2.342,89,0,2,275.55,45.16918435692787,-93.12472547404468,6544527445,275.6189735449735,0.06897354497351671,2021-04-03T18:55:33Z
8.31,2.454,92,0,3,275.55,45.16915954649448,-93.12474542297424,6544527445,275.61451629072684,0.06451629072682863,2021-04-03T18:55:34Z
12.06,3.07,96,0,4,275.5,45.16912769526243,-93.12476059421896,6544527445,275.60950476190476,0.10950476190475911,2021-04-03T18:55:35Z
15.68,3.499,98,0,5,275.55,45.16909534111619,-93.12476872466505,6544527445,275.60408616780046,0.05408616780044895,2021-04-03T18:55:36Z
19.15,3.499,102,0,6,275.61,45.169064328074455,-93.1247755140066,6544527445,275.5984458874459,-0.011554112554108542,2021-04-03T18:55:37Z
22.45,3.499,102,85,7,275.68,45.16903473995626,-93.12477794475852,6544527445,275.5924265010352,-0.08757349896478672,2021-04-03T18:55:38Z
25.1,3.499,104,85,8,275.68,45.16900976188481,-93.12476797029376,6544527445,275.58619444444446,-0.09380555555554793,2021-04-03T18:55:39Z
28.66,3.564,106,84,10,275.77,45.16896173357963,-93.124776519835,6544527445,275.5799466666667,-0.1900533333333101,2021-04-03T18:55:41Z
32.28,3.62,108,84,11,275.77,45.16893398948014,-93.12478138133883,6544527445,275.573684981685,-0.19631501831497644,2021-04-03T18:55:42Z
35.98,3.695,109,83,12,275.73,45.1689048204571,-93.12478674575686,6544527445,275.5676754850088,-0.16232451499121225,2021-04-03T18:55:43Z
38.83,3.686,110,83,13,275.66,45.16887917183339,-93.12478716485202,6544527445,275.5622482993197,-0.09775170068030548,2021-04-03T18:55:44Z
41.63,3.658,111,84,14,275.63,45.16885394230485,-93.12478850595652,6544527445,275.5573431855501,-0.07265681444988559,2021-04-03T18:55:45Z
44.81,3.574,112,84,15,275.63,45.168825360015035,-93.12478993088008,6544527445,275.5532412698413,-0.07675873015870138,2021-04-03T18:55:46Z
48.09,3.536,114,84,16,275.6,45.16879577189684,-93.1247913558036,6544527445,275.5501413210446,-0.04985867895544516,2021-04-03T18:55:47Z
51.33,3.527,114,83,17,275.57,45.1687666028738,-93.12479219399393,6544527445,275.5473993855607,-0.022600614439284072,2021-04-03T18:55:48Z
54.25,3.518,115,83,18,275.55,45.168740367516875,-93.12479428946972,6544527445,275.5459523809524,-0.004047619047639728,2021-04-03T18:55:49Z
57,3.518,116,83,19,275.55,45.16871564090252,-93.12479479238392,6544527445,275.5452995391705,-0.004700460829496933,2021-04-03T18:55:50Z
60.12,3.49,117,84,20,275.51,45.168687645345926,-93.12479739077388,6544527445,275.54511520737327,0.035115207373280555,2021-04-03T18:55:51Z
63.31,3.49,118,84,21,275.48,45.16865906305611,-93.12480099499226,6544527445,275.5452073732719,0.06520737327190318,2021-04-03T18:55:52Z
66.02,3.499,119,84,22,275.48,45.16863458789885,-93.12480158172548,6544527445,275.54557603686635,0.06557603686633229,2021-04-03T18:55:53Z
68.55,3.499,119,84,23,275.46,45.168611872941256,-93.12480200082064,6544527445,275.54571428571427,0.08571428571428896,2021-04-03T18:55:54Z
71.23,3.471,120,83,24,275.44,45.16858781687915,-93.12480418011546,6544527445,275.5456221198157,0.1056221198156777,2021-04-03T18:55:55Z
74.08,3.434,120,83,25,275.44,45.16856216825545,-93.12480468302964,6544527445,275.5453917050691,0.10539170506910978,2021-04-03T18:55:56Z
77.11,3.396,121,83,26,275.41,45.16853484325111,-93.1248053535819,6544527445,275.54571428571427,0.1357142857142435,2021-04-03T18:55:57Z
