distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,1.577,82,56,0,254.62,44.97676611877978,-93.22960470803082,7784648706,254.76869940476192,0.14869940476191346,2021-11-07T23:33:23Z
4.3,2.006,82,56,1,254.68,44.97680283151567,-93.22958400473,7784648706,254.76717927170867,0.08717927170866346,2021-11-07T23:33:24Z
8.73,2.333,83,56,2,254.76,44.9768393766135,-93.22955952957273,7784648706,254.76606613756613,0.006066137566136831,2021-11-07T23:33:25Z
12.02,2.473,84,91,3,254.84,44.97686393558979,-93.22953580878676,7784648706,254.76544611528823,-0.07455388471177571,2021-11-07T23:33:26Z
15.45,2.575,85,91,4,254.84,44.976889584213495,-93.2295110821724,7784648706,254.76503095238095,-0.07496904761904943,2021-11-07T23:33:27Z
17.98,3.9,87,90,5,254.84,44.97690693475306,-93.2294904626906,7784648706,254.76485941043083,-0.07514058956917324,2021-11-07T23:33:28Z
20.57,3.9,90,90,6,254.84,44.976924285292625,-93.22946816682816,7784648706,254.76470346320346,-0.07529653679654302,2021-11-07T23:33:29Z
23.43,3.9,91,89,7,254.8,44.97694632969797,-93.22944955900311,7784648706,254.7646231884058,-0.03537681159420458,2021-11-07T23:33:30Z
26.5,3.872,94,89,8,254.78,44.976970218122005,-93.22942986153066,7784648706,254.76484722222222,-0.015152777777785786,2021-11-07T23:33:31Z
29.76,3.872,98,88,9,254.8,44.976997040212154,-93.22941309772432,7784648706,254.76516761904762,-0.034832380952394715,2021-11-07T23:33:32Z
32.81,3.742,99,88,10,254.77,44.977020593360066,-93.22939289733768,7784648706,254.76568315018315,-0.004316849816859758,2021-11-07T23:33:33Z
35.65,3.676,101,88,11,254.73,44.977042470127344,-93.22937437333168,7784648706,254.7664250440917,0.03642504409171465,2021-11-07T23:33:34Z
38.1,3.667,103,88,12,254.73,44.97706132940948,-93.22935853153469,7784648706,254.7672670068027,0.03726700680272188,2021-11-07T23:33:35Z
